Region,Distrito,Comuna,LocalNro. Mesa,Tipo Mesa,Electores,Nro. En Voto,Candidato,Votos TER
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,30,M,30M,341,58,NATALIA CASTILLO MUÑOZ,0
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,30,M,30M,341,59,GONZALO WINTER ETCHEBERRY,1
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,30,M,30M,341,88,SEBASTIAN TORREALBA ALVARADO,2
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,30,M,30M,341,92,LUCIANO CRUZ-COKE CARVALLO,8
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,30,V,30V,342,57,GIORGIO JACKSON DRAGO,14
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,30,V,30V,342,58,NATALIA CASTILLO MUÑOZ,2
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,30,V,30V,342,59,GONZALO WINTER ETCHEBERRY,0
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,30,V,30V,342,88,SEBASTIAN TORREALBA ALVARADO,5
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,30,V,30V,342,92,LUCIANO CRUZ-COKE CARVALLO,14
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,31,M,31M,322,57,GIORGIO JACKSON DRAGO,15
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,31,M,31M,322,58,NATALIA CASTILLO MUÑOZ,1
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,31,M,31M,322,59,GONZALO WINTER ETCHEBERRY,2
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,31,M,31M,322,88,SEBASTIAN TORREALBA ALVARADO,2
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,31,M,31M,322,92,LUCIANO CRUZ-COKE CARVALLO,2
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,31,V,31V,339,57,GIORGIO JACKSON DRAGO,21
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,31,V,31V,339,58,NATALIA CASTILLO MUÑOZ,0
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,31,V,31V,339,59,GONZALO WINTER ETCHEBERRY,0
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,31,V,31V,339,88,SEBASTIAN TORREALBA ALVARADO,3
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,31,V,31V,339,92,LUCIANO CRUZ-COKE CARVALLO,4
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,32,M,32M,331,57,GIORGIO JACKSON DRAGO,17
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,32,M,32M,331,58,NATALIA CASTILLO MUÑOZ,1
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,32,M,32M,331,59,GONZALO WINTER ETCHEBERRY,0
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,32,M,32M,331,88,SEBASTIAN TORREALBA ALVARADO,2
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,32,M,32M,331,92,LUCIANO CRUZ-COKE CARVALLO,9
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,32,V,32V,327,57,GIORGIO JACKSON DRAGO,18
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,32,V,32V,327,58,NATALIA CASTILLO MUÑOZ,2
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,32,V,32V,327,59,GONZALO WINTER ETCHEBERRY,0
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,32,V,32V,327,88,SEBASTIAN TORREALBA ALVARADO,2
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,32,V,32V,327,92,LUCIANO CRUZ-COKE CARVALLO,9
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,33,M,33M,326,57,GIORGIO JACKSON DRAGO,15
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,33,M,33M,326,58,NATALIA CASTILLO MUÑOZ,2
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,33,M,33M,326,59,GONZALO WINTER ETCHEBERRY,0
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,33,M,33M,326,88,SEBASTIAN TORREALBA ALVARADO,3
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,33,M,33M,326,92,LUCIANO CRUZ-COKE CARVALLO,5
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,33,V,33V,328,57,GIORGIO JACKSON DRAGO,11
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,33,V,33V,328,58,NATALIA CASTILLO MUÑOZ,0
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,33,V,33V,328,59,GONZALO WINTER ETCHEBERRY,0
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,33,V,33V,328,88,SEBASTIAN TORREALBA ALVARADO,0
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,33,V,33V,328,92,LUCIANO CRUZ-COKE CARVALLO,6
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,34,M,34M,320,57,GIORGIO JACKSON DRAGO,8
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,34,M,34M,320,58,NATALIA CASTILLO MUÑOZ,1
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,34,M,34M,320,59,GONZALO WINTER ETCHEBERRY,1
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,34,M,34M,320,88,SEBASTIAN TORREALBA ALVARADO,4
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,34,M,34M,320,92,LUCIANO CRUZ-COKE CARVALLO,8
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,34,V,34V,334,57,GIORGIO JACKSON DRAGO,16
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,34,V,34V,334,58,NATALIA CASTILLO MUÑOZ,2
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,34,V,34V,334,59,GONZALO WINTER ETCHEBERRY,0
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,34,V,34V,334,88,SEBASTIAN TORREALBA ALVARADO,1
